Q62,immigration_a,immigration_b,abortion_a,abortion_b,vote_a,vote_b,tax_a,tax_b,torture_a,torture_b,affirmaction_a,affirmaction_b,military_a,military_b,covidgov_a,covidgov_b,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q37_9,Q37_10,Q37_11,Q37_12,Q37_13,Q37_14,Q37_15,Q37_16,Q37_17,Q37_18,Q37_19,Q37_20,Q8,Q10,Q12,Q39,Q40,Q14,Q16,Q18,Q20,Q62.1,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q58,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,meanD,meanA,meanD_c,meanA_c,immigration_a_c,abortion_a_c,vote_a_c,tax_a_c,torture_a_c,affirmaction_a_c,military_a_c,covidgov_a_c,PO_c
1,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,8,8,8,7,1,9,1,9,9,5,1,9,9,8,1,8,8,9,9,1,5,7,7,7,7,6,1,1,46,5,2,7,7,7,5,"No, great survey.",5eb3619b-5090-0170-959c-2c260ad8626e,46,1,4,1,1,6,1,3,75234,6.4,4.5,1.9813684317720925,1.83946747827844,2.35177304964539,1.9602836879432624,3.2324451202263083,2.770538243626062,-1.4636355524079319,2.1801039603960395,2.089108910891089,1.596317280453258,3.0155807365439093
1,5,4,5,4,5,5,3,3,1,4,3.6667,4,4,3,4,4,6,5,4,4,4,6,6,5,6,5,3,6,4,6,3,6,4,3,8,4,1,5,6,6,5,6,1,2,26,"2,5",4,5,7,7,4,,5eb365f0-c95f-f649-4d9d-f3a2e7284494,26,2,14,1,1,6,1,1,10016,4.9,3.8333375,0.48136843177209254,1.1728049782784398,2.35177304964539,1.9602836879432624,3.2324451202263083,0.7705382436260622,-1.4636355524079319,0.8468039603960396,1.0891089108910892,0.5963172804532579,2.0155807365439093
1,3,5,1,1,1,5,1,1,1,1,2.3333,1,3,5,3,1,6,4,6,4,4,6,4,6,4,4,3,4,3,6,6,4,6,4,6,5,5,6,1,1,1,4,2,2,64,5,4,7,7,7,4,,5eb365dd-de30-392c-79c7-da64ab337b28,64,2,4,1,1,2,9,2,54636,4.75,1.9166625,0.3313684317720922,-0.7438700217215601,0.35177304964539013,-2.0397163120567376,-0.7675548797736917,-1.2294617563739378,-1.4636355524079319,-0.4865960396039606,0.08910891089108919,-0.40368271954674206,-2.9844192634560907
1,2,3,4,1,2.3333,4,2,2,1,5,3.6667,2,4,2,5,5,6,3,7,6,4,7,4,7,3,7,3,7,6,6,3,6,4,5,7,4,1,7,7,7,7,4,1,1,55,5,6,7,6,5,6,,5eb36567-00ba-acbf-3d4e-d12ae8f0b975,55,1,4,1,1,2,1,2,44224,5.25,3,0.8313684317720922,0.3394674782784399,-0.6482269503546099,0.9602836879432624,0.5657451202263082,-0.22946175637393784,-1.4636355524079319,0.8468039603960396,1.0891089108910892,1.596317280453258,3.0155807365439093
1,4,2,2,3,2.3333,2,2,2,1,3,3.6667,2,3,3,3,2,5,6,5,6,4,4,7,6,4,4,4,4,3,5,7,7,7,8,5,6,1,1,2,3,2,6,5,2,46,4,3,5,5,3,1,,5eb3667b-7cdb-dfb6-5803-614376cab96b,52,2,9,1,11,5,7,3,31909,5.35,2.625,0.9313684317720918,-0.03553252172156007,1.3517730496453901,-1.0397163120567376,0.5657451202263082,-0.22946175637393784,-1.4636355524079319,0.8468039603960396,0.08910891089108919,-0.40368271954674206,-1.9844192634560907
1,2,3,4,3,1,3,3,4,3.6667,1,3.6667,3,1,1,4,4,2,7,2,9,8,3,7,3,1,7,8,4,9,5,3,7,3,7,8,2,1,2,1,1,1,6,3,1,23,5,1,7,7,7,1,No,5eb36600-ea30-d2f4-6bc9-64a2823fa0c4,23,1,14,1,1,6,4,1,16510,5.25,2.791675,0.8313684317720922,0.13114247827844006,-0.6482269503546099,0.9602836879432624,-0.7675548797736917,0.7705382436260622,1.2030644475920682,0.8468039603960396,-1.9108910891089108,0.5963172804532579,-2.9844192634560907
1,1,4,1,4,1,4,1,4,2.3333,3,2.3333,2,3,4,3,4,5,4,6,5,4,6,5,6,3,7,5,6,5,5,2,2,2,2,8,4,2,7,2,2,2,4,2,1,55,5,6,6,5,5,3,,5eb36595-3489-fb2d-2931-f2139d4db74b,55,1,13,1,1,2,9,2,65101,4.6,1.8333249999999999,0.18136843177209183,-0.8272075217215602,-1.6482269503546099,-2.0397163120567376,-0.7675548797736917,-1.2294617563739378,-0.13033555240793193,-0.4865960396039606,0.08910891089108919,-0.40368271954674206,-1.9844192634560907
1,4,5,1,5,1,1,1,5,3.6667,5,3.6667,4,1,5,3,5,9,4,8,1,1,7,1,7,9,1,5,7,1,9,9,4,5,1,2,9,1,7,1,1,1,7,2,1,32,2,4,7,7,7,4,None,5eb3666b-07bd-c038-036f-33909f27c0a2,51,1,19,4,1,7,10,4,91208,5,2.291675,0.5813684317720922,-0.36885752172155994,1.3517730496453901,-2.0397163120567376,-0.7675548797736917,-1.2294617563739378,1.2030644475920682,0.8468039603960396,-1.9108910891089108,-0.40368271954674206,-2.9844192634560907
1,3,2,3,3,3.6667,3,3,3,1,3,3.6667,3,3,3,1,3,7,5,1,3,5,2,5,1,9,5,5,1,5,1,5,2,5,2,3,1,4,1,4,4,4,4,1,2,21,5,4,4,6,7,7,,5eb3655f-1752-c4e5-38b7-71f293b5d2ad,21,2,1,1,1,2,2,4,93304,3.65,2.666675,-0.7686315682279079,0.0061424782784400556,0.35177304964539013,-0.039716312056737646,1.8991451202263083,0.7705382436260622,-1.4636355524079319,0.8468039603960396,0.08910891089108919,-2.403682719546742,0.015580736543909346
1,3,2,3,1,2.3333,2,2,1,3.6667,1,2.3333,2,4,2,2,1,5,3,3,3,2,5,4,4,3,3,4,6,4,4,2,4,2,4,5,4,5,6,3,4,3,7,2,1,59,5,4,6,4,4,3,Nothing,5eb36631-36d7-0ca5-eb19-f0665a6d6d31,59,1,11,1,1,7,9,3,34736,3.7,2.7916625,-0.7186315682279076,0.13112997827844008,0.35177304964539013,-0.039716312056737646,0.5657451202263082,-0.22946175637393784,1.2030644475920682,-0.4865960396039606,1.0891089108910892,-1.403682719546742,-0.9844192634560907
1,1,4,2,4,1,4,1,3,5,4,1,2,2,2,2,3,5,7,4,3,5,5,4,5,NA,6,9,6,4,2,2,5,9,5,6,5,5,1,4,4,4,5,5,2,50,5,7,4,7,7,4,,5eb35bd0-4d70-0447-3f89-7414cd2ffb57,50,2,1,1,1,4,7,4,98902,5.105263157894737,1.875,0.6866315896668294,-0.7855325217215601,-1.6482269503546099,-1.0397163120567376,-0.7675548797736917,-1.2294617563739378,2.536364447592068,-1.8198960396039605,-0.9108910891089108,-1.403682719546742,0.015580736543909346
1,1,3,3,5,1,5,2,5,1,5,2.3333,3,3,5,3,5,3,8,1,3,5,5,5,5,3,6,8,5,7,5,5,8,4,1,9,5,1,3,2,3,2,7,2,1,62,5,4,6,6,4,3,The rating scales are are to directive and lead to predetermined conclusions.  The questions tended to subjective  and therefore leading to predetermined conclusions. ,5eb3641b-df1d-403d-7a11-a8c166709709,62,1,19,1,1,7,9,1,17111,5.05,2.0416625,0.631368431772092,-0.6188700217215599,-1.6482269503546099,-0.039716312056737646,-0.7675548797736917,-0.22946175637393784,-1.4636355524079319,-0.4865960396039606,0.08910891089108919,-0.40368271954674206,-1.9844192634560907
1,4,3,5,5,3.6667,4,3,5,1,2,3.6667,5,4,5,5,5,5,9,2,9,5,5,6,4,5,5,8,5,5,5,7,5,8,9,4,5,4,7,5,5,3,6,3,1,50,5,4,5,3,6,6,no comments,5eb366ab-5efc-452d-6c7f-b925d3e01e80,50,1,4,1,2,6,3,2,65203,5.8,3.666675,1.381368431772092,1.00614247827844,1.3517730496453901,1.9602836879432624,1.8991451202263083,0.7705382436260622,-1.4636355524079319,0.8468039603960396,1.0891089108910892,1.596317280453258,1.0155807365439093
1,3,2,3,4,2.3333,2,2,4,2.3333,3,2.3333,2,1,3,2,3,9,1,9,1,1,9,1,6,9,1,1,9,5,9,9,1,9,1,1,5,1,7,7,4,4,6,3,1,25,7,4,7,5,5,7,,5eb3656a-5634-f948-81e2-f2b92d65aa1f,24,1,8,1,1,6,3,1,7306,4.85,2.2499875,0.43136843177209183,-0.41054502172156004,0.35177304964539013,-0.039716312056737646,0.5657451202263082,-0.22946175637393784,-0.13033555240793193,-0.4865960396039606,-1.9108910891089108,-1.403682719546742,3.0155807365439093
1,5,4,1,4,2.3333,4,4,5,2.3333,5,3.6667,3,4,5,3,5,5,5,6,5,4,6,3,7,7,4,1,9,4,5,6,4,6,1,5,5,1,5,4,5,5,6,1,2,31,5,1,7,7,7,1,None,5eb366b3-059b-c19a-2409-d520e2f1cff9,39,1,10,15,2,4,2,2,63010,4.9,3.1666625,0.48136843177209254,0.5061299782784401,2.35177304964539,-2.0397163120567376,0.5657451202263082,1.7705382436260622,-0.13033555240793193,0.8468039603960396,1.0891089108910892,-0.40368271954674206,0.015580736543909346
1,2,1,5,1,3.6667,1,2,1,3.6667,1,3.6667,1,1,1,2,4,5,5,5,5,5,5,5,5,5,5,1,5,2,4,5,5,1,5,5,5,1,1,4,4,4,4,3,1,48,5,7,7,7,7,1,No,5eb36699-7d4d-e8f5-66aa-def91c424451,48,1,4,1,1,2,4,2,68366,4.4,2.8750125,-0.018631568227907458,0.2144799782784399,-0.6482269503546099,1.9602836879432624,1.8991451202263083,-0.22946175637393784,1.2030644475920682,0.8468039603960396,-1.9108910891089108,-1.403682719546742,0.015580736543909346
1,1,2,5,4,1,3,4,1,3.6667,2,2.3333,3,2,3,1,3,7,4,6,4,7,4,5,5,6,5,5,7,5,6,5,9,5,5,5,3,1,4,4,4,4,4,1,1,56,5,6,3,6,4,2,No,5eb36563-3e58-249b-0a55-dffbafe12db7,56,1,5,1,1,2,2,3,30607,5.4,2.5,0.9813684317720925,-0.16053252172156007,-1.6482269503546099,1.9602836879432624,-0.7675548797736917,1.7705382436260622,1.2030644475920682,-0.4865960396039606,-0.9108910891089108,-2.403682719546742,0.015580736543909346
1,4,3,5,5,5,4,4,4,1,3,3.6667,4,5,4,5,5,2,3,2,1,2,7,1,8,1,9,5,7,5,1,1,5,1,5,7,3,5,7,5,7,4,6,1,1,78,5,4,7,7,7,2,interesting,5eb365b2-6049-e682-33e7-25d5b5099370,78,1,15,1,1,6,3,4,91106,3.8,4.0833375,-0.618631568227908,1.4228049782784398,1.3517730496453901,1.9602836879432624,3.2324451202263083,1.7705382436260622,-1.4636355524079319,0.8468039603960396,2.089108910891089,1.596317280453258,1.0155807365439093
1,2,2,2,3,2.3333,3,3,3,3.6667,3,2.3333,3,3,3,2,2,5,3,5,2,4,6,2,6,7,3,3,5,4,7,6,1,6,2,3,1,1,5,5,6,5,5,1,1,43,3,4,5,4,7,4,,5eb363ba-75e3-16e0-ead7-ba1d74098e6f,43,1,5,2,1,2,2,3,32209,4.05,2.5416625,-0.368631568227908,-0.11887002172155992,-0.6482269503546099,-1.0397163120567376,0.5657451202263082,0.7705382436260622,1.2030644475920682,-0.4865960396039606,0.08910891089108919,-1.403682719546742,1.0155807365439093
1,1,3,2,4,1,4,2,2,1,3,1,3,3,3,3,4,5,3,7,5,3,2,5,3,5,5,5,6,4,4,3,7,2,5,3,2,5,7,2,2,2,5,2,2,69,5,4,6,6,6,2,No,5eb365be-0123-2d04-a063-5f52c040420b,69,2,9,1,1,5,9,2,44130,4.2,1.75,-0.21863156822790764,-0.9105325217215601,-1.6482269503546099,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,-1.4636355524079319,-1.8198960396039605,0.08910891089108919,-0.40368271954674206,-1.9844192634560907
1,3,3,3,1,1,1,3,3,2.3333,1,1,3,2,3,2,2,5,6,4,8,NA,7,5,4,2,2,3,5,4,NA,3,6,4,6,2,8,1,4,4,4,4,5,2,1,21,3,4,1,1,NA,NA,Hbbnnk,5eb3670a-297c-fba9-6739-a7f02483ec05,20,1,3,2,2,2,5,3,77020,4.666666666666667,2.1666625,0.24803509843875915,-0.4938700217215599,0.35177304964539013,-0.039716312056737646,-0.7675548797736917,0.7705382436260622,-0.13033555240793193,-1.8198960396039605,-0.9108910891089108,-1.403682719546742,0.015580736543909346
1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,7,5,2,2,9,8,5,9,7,5,2,1,1,9,9,8,8,3,1,1,1,3,2,7,1,1,50,5,1,4,4,3,4,Sweet,5eb36722-f31d-5660-ed81-9deb2aa241ba,50,1,23,1,1,6,1,1,7901,5.2,1.125,0.7813684317720924,-1.53553252172156,-1.6482269503546099,-2.0397163120567376,-0.7675548797736917,-1.2294617563739378,-1.4636355524079319,-1.8198960396039605,-0.9108910891089108,-2.403682719546742,-2.9844192634560907
1,5,5,5,5,3.6667,3,2,4,2.3333,3,5,5,4,2,3,3,4,1,3,1,7,5,3,3,2,1,7,3,8,1,9,2,1,5,3,1,1,5,4,4,4,5,1,1,18,3,7,4,7,7,2,,5eb365d2-4c4c-e2e2-078e-b60be6d4a2ad,18,1,1,2,1,4,2,3,77459,3.5,3.75,-0.9186315682279078,1.08946747827844,2.35177304964539,1.9602836879432624,1.8991451202263083,-0.22946175637393784,-0.13033555240793193,2.1801039603960395,1.0891089108910892,-0.40368271954674206,0.015580736543909346
1,4,1,4,1,1,1,2,1,2.3333,1,5,1,3,1,4,1,3,3,1,4,3,7,3,1,1,3,1,1,3,1,1,3,1,1,5,1,5,5,4,4,4,5,2,2,66,"2,4,5",7,6,7,7,4,"No, this was great!! ",5eb3669a-d947-2bf6-259f-c3c6490f9925,66,2,18,1,1,4,10,4,95747,2.35,3.1666625,-2.0686315682279077,0.5061299782784401,1.3517730496453901,0.9602836879432624,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,2.1801039603960395,0.08910891089108919,0.5963172804532579,0.015580736543909346
1,1,3,1,3,1,5,3,1,1,3,1,3,3,1,2,1,5,2,6,5,5,5,2,5,6,4,3,6,5,5,5,5,5,1,5,3,4,4,1,1,1,5,2,2,34,5,2,7,6,7,4,No,5eb36608-6696-6a1f-ad25-c6531f3c8566,34,2,9,1,1,5,10,2,46064,4.4,1.625,-0.018631568227907458,-1.03553252172156,-1.6482269503546099,-2.0397163120567376,-0.7675548797736917,0.7705382436260622,-1.4636355524079319,-1.8198960396039605,0.08910891089108919,-1.403682719546742,-2.9844192634560907
1,3,NA,3,5,3.6667,2,3,2,3.6667,3,3.6667,4,2,2,4,2,8,4,8,5,3,8,3,7,6,4,3,8,5,8,6,3,8,5,5,6,1,5,3,4,4,6,1,1,36,5,6,4,5,4,5,,5eb36759-4200-ef61-86b1-2fce415ae8b6,36,1,18,1,1,6,1,2,46201,5.65,3.2500125,1.2313684317720925,0.5894799782784399,0.35177304964539013,-0.039716312056737646,1.8991451202263083,0.7705382436260622,1.2030644475920682,0.8468039603960396,-0.9108910891089108,0.5963172804532579,-0.9844192634560907
1,1,1,2,1,1,1,2,1,1,1,2.3333,1,2,1,5,4,4,1,1,2,2,4,2,2,1,2,3,4,1,5,2,2,2,1,7,1,1,4,4,5,3,4,1,2,48,5,4,6,6,7,4,,5eb36675-b83a-5642-c549-012844dd6ad2,48,2,6,1,1,2,1,1,3055,2.45,2.0416625,-1.9686315682279076,-0.6188700217215599,-1.6482269503546099,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,-1.4636355524079319,-0.4865960396039606,-0.9108910891089108,1.596317280453258,0.015580736543909346
1,1,3,1,1,1,1,3,3,3.6667,3,3.6667,3,3,1,1,1,5,3,5,5,5,5,5,5,5,5,5,5,2,5,5,2,5,2,5,2,4,1,4,4,4,4,3,1,56,5,1,4,7,4,4,,5eb365d0-dc1f-58bf-f2b0-a4004ada41ab,56,1,1,1,1,2,4,2,46628,4.3,2.166675,-0.11863156822790799,-0.49385752172155994,-1.6482269503546099,-2.0397163120567376,-0.7675548797736917,0.7705382436260622,1.2030644475920682,0.8468039603960396,0.08910891089108919,-2.403682719546742,0.015580736543909346
1,4,3,5,5,1,5,2,2,2.3333,3,3.6667,2,5,5,5,5,7,1,5,1,3,4,1,4,8,5,1,5,5,3,4,3,5,1,8,5,3,5,7,7,7,5,1,1,20,"3,5",2,7,7,7,2,None,5eb36641-13cb-4bf0-b372-d93421578d65,20,1,4,2,1,4,1,1,16412,3.95,3.5,-0.46863156822790764,0.8394674782784399,1.3517730496453901,1.9602836879432624,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,0.8468039603960396,2.089108910891089,1.596317280453258,3.0155807365439093
1,4,1,2,4,1,4,2,1,2.3333,1,3.6667,1,2,1,3,1,3,5,6,4,5,7,3,3,9,4,4,6,5,4,4,4,6,4,5,4,1,5,1,1,1,7,2,2,48,5,7,7,7,7,4,,5eb36617-9879-97b2-743a-e9d54efc3f4c,48,2,-3105,1,1,7,9,3,36064,4.75,2.5,0.3313684317720922,-0.16053252172156007,1.3517730496453901,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,0.8468039603960396,-0.9108910891089108,-0.40368271954674206,-2.9844192634560907
1,1,5,5,5,1,4,3,4,5,4,1,4,2,4,3,4,8,5,6,4,6,6,4,6,6,5,5,5,7,6,6,4,7,5,7,5,5,4,4,4,3,5,2,1,64,5,7,6,6,6,4,,5eb365bc-d175-1683-ab41-a8d739c13166,64,1,7,1,1,4,10,2,65037,5.65,2.625,1.2313684317720925,-0.03553252172156007,-1.6482269503546099,1.9602836879432624,-0.7675548797736917,0.7705382436260622,2.536364447592068,-1.8198960396039605,-0.9108910891089108,-0.40368271954674206,0.015580736543909346
1,2,3,4,3,1,1,2,1,2.3333,1,2.3333,2,3,2,3,1,7,2,6,3,2,7,4,4,8,3,2,5,5,5,2,6,5,3,5,3,4,5,1,2,1,3,2,1,50,5,4,7,7,7,1,Good reading feeds fuel for your mind.,5eb36469-7e84-0f92-e03b-73ce09515988,50,1,7,1,1,3,10,1,1923,4.35,2.458325,-0.06863156822790817,-0.2022075217215602,-0.6482269503546099,0.9602836879432624,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,-0.4865960396039606,0.08910891089108919,-0.40368271954674206,-2.9844192634560907
1,1,4,2,2,1,5,2,4,5,4,3.6667,3,3,2,3,3,6,5,7,5,5,5,1,6,5,4,5,5,5,6,3,4,4,2,5,4,2,4,4,4,4,6,3,1,37,5,2,6,6,4,4,Good survey ,5eb366f8-72c0-b014-7703-2a4ccaf24791,37,1,9,1,1,6,4,4,59106,4.6,2.5833375,0.18136843177209183,-0.07719502172156023,-1.6482269503546099,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,2.536364447592068,0.8468039603960396,0.08910891089108919,-0.40368271954674206,0.015580736543909346
1,4,1,5,5,2.3333,1,4,4,2.3333,4,2.3333,1,5,5,5,5,3,1,1,1,4,2,5,1,8,6,1,1,3,2,1,3,1,1,9,6,1,4,6,7,7,7,1,2,26,5,4,5,7,6,5,No,5eb365e8-e8f2-e0ac-b933-bc1fba942cf5,26,2,15,1,1,7,1,2,67226,3,3.7499875,-1.4186315682279078,1.08945497827844,1.3517730496453901,1.9602836879432624,0.5657451202263082,1.7705382436260622,-0.13033555240793193,-0.4865960396039606,2.089108910891089,1.596317280453258,2.0155807365439093
1,5,4,1,5,1,4,2,4,5,5,5,5,1,5,3,5,9,2,8,2,2,6,1,8,7,2,4,8,3,6,8,3,8,2,2,6,1,5,6,7,6,7,2,1,41,5,3,7,7,6,3,this was so much easy.I need this type of surveys in future,5eb3667c-85e7-4c1c-423c-147edfa3a0b0,41,1,19,1,1,7,10,1,13502,4.85,2.875,0.43136843177209183,0.21446747827843993,2.35177304964539,-2.0397163120567376,-0.7675548797736917,-0.22946175637393784,2.536364447592068,2.1801039603960395,-1.9108910891089108,-0.40368271954674206,2.0155807365439093
1,3,1,4,1,1,1,3,1,2.3333,1,2.3333,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,5,5,5,4,1,2,43,5,7,7,7,7,5,No,5eb3661a-bf1f-f3ba-103b-2291f893be8a,43,2,2,1,1,2,2,3,40336,1.15,2.583325,-3.268631568227908,-0.0772075217215602,0.35177304964539013,0.9602836879432624,-0.7675548797736917,0.7705382436260622,-0.13033555240793193,-0.4865960396039606,-1.9108910891089108,0.5963172804532579,1.0155807365439093
1,2,3,2,3,2.3333,1,1,3,1,1,3.6667,3,3,1,3,2,4,2,4,5,6,3,4,3,4,4,5,5,2,3,5,3,4,4,4,4,5,3,4,4,4,5,2,2,65,5,6,6,6,7,6,,5eb36631-e5e7-9692-a2a1-fec278fa0a5c,65,2,3,1,1,5,10,2,60450,3.9,2.25,-0.5186315682279079,-0.4105325217215601,-0.6482269503546099,-1.0397163120567376,0.5657451202263082,-1.2294617563739378,-1.4636355524079319,0.8468039603960396,0.08910891089108919,-0.40368271954674206,0.015580736543909346
1,3,1,5,1,2.3333,1,2,1,1,1,2.3333,1,3,1,5,1,5,3,5,5,3,5,3,5,5,3,3,5,5,5,5,4,1,3,5,5,5,6,6,6,6,5,1,2,68,5,7,7,7,7,4,Interesting ,5eb365f7-7e4b-c1ec-dcae-51370ad3073e,68,2,5,1,1,4,1,4,98332,4.15,2.958325,-0.26863156822790746,0.2977924782784398,0.35177304964539013,1.9602836879432624,0.5657451202263082,-0.22946175637393784,-1.4636355524079319,-0.4865960396039606,0.08910891089108919,1.596317280453258,2.0155807365439093
1,2,1,2,2,1,2,2,2,2.3333,2,2.3333,2,2,1,2,1,8,5,5,1,1,5,5,8,5,1,5,5,5,9,5,1,1,5,5,5,1,6,1,1,1,5,2,1,53,5,6,6,6,5,6,No thanks ,5eb365a6-ecb9-6dbe-db2d-95a3a3144759,53,1,10,1,1,5,9,2,68701,4.5,1.9583249999999999,0.08136843177209219,-0.7022075217215602,-0.6482269503546099,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,-0.13033555240793193,-0.4865960396039606,-0.9108910891089108,-1.403682719546742,-2.9844192634560907
1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,3,3,5,5,5,9,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,2,4,1,1,1,4,2,1,63,5,5,4,6,5,4,Looks great ,5eb36487-bd03-0304-4eac-825704bdda3c,62,1,3,1,1,2,10,4,93312,5.3,1.75,0.881368431772092,-0.9105325217215601,-1.6482269503546099,-2.0397163120567376,-0.7675548797736917,-1.2294617563739378,2.536364447592068,-1.8198960396039605,-1.9108910891089108,-0.40368271954674206,-2.9844192634560907
1,2,3,3,3,1,4,2,3,1,3,1,3,3,1,2,2,5,6,5,9,5,7,2,8,2,7,8,7,4,1,6,4,3,8,8,1,1,4,2,2,2,7,3,2,48,5,6,6,6,7,4,Nope,5eb365e1-6328-7e63-54f4-bc9e24a83018,48,2,14,1,1,6,5,1,2780,5.3,1.875,0.881368431772092,-0.7855325217215601,-0.6482269503546099,-0.039716312056737646,-0.7675548797736917,-0.22946175637393784,-1.4636355524079319,-1.8198960396039605,0.08910891089108919,-1.403682719546742,-1.9844192634560907
1,2,1,1,5,2.3333,1,2,1,1,5,1,1,2,1,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,3,2,2,5,2,4,24,5,4,7,7,7,2,,5eb36616-8a21-3972-a7f3-9779b8b21b69,24,2,-3105,16,1,5,10,1,11721,5,1.7916625,0.5813684317720922,-0.8688700217215601,-0.6482269503546099,-2.0397163120567376,0.5657451202263082,-0.22946175637393784,-1.4636355524079319,-1.8198960396039605,-0.9108910891089108,-0.40368271954674206,-0.9844192634560907
1,4,1,3,1,1,1,2,1,1,1,5,1,3,1,4,1,1,2,2,5,2,1,2,4,1,2,9,1,2,1,3,4,1,3,5,1,5,3,4,4,4,5,1,2,72,5,3,6,6,6,5,No,5eb36595-5147-30c1-3c65-c49e7e94263b,72,2,8,1,1,4,1,4,92128,2.6,2.875,-1.8186315682279077,0.21446747827843993,1.3517730496453901,-0.039716312056737646,-0.7675548797736917,-0.22946175637393784,-1.4636355524079319,2.1801039603960395,0.08910891089108919,0.5963172804532579,0.015580736543909346
1,3,3,5,3,1,5,2,1,1,5,3.6667,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,6,6,5,1,1,43,5,4,6,7,7,3,Seemed a little personal ,5eb36748-ce05-6bf5-3bfe-2afc195ef7cb,43,1,13,1,1,4,2,4,99515,NA,2.9583375,NA,0.29780497827843977,0.35177304964539013,1.9602836879432624,-0.7675548797736917,-0.22946175637393784,-1.4636355524079319,0.8468039603960396,1.0891089108910892,0.5963172804532579,2.0155807365439093
1,2,2,3,1,1,1,2,1,3.6667,1,1,1,3,1,2,1,7,5,1,4,3,6,1,6,1,1,1,6,2,5,1,1,6,1,5,1,1,5,3,4,5,5,4,1,25,5,6,6,7,7,3,,5eb36678-10a8-152d-c589-441788fdefaa,25,1,4,1,1,4,8,2,43054,3.2,2.2083375,-1.2186315682279076,-0.45219502172156023,-0.6482269503546099,-0.039716312056737646,-0.7675548797736917,-0.22946175637393784,1.2030644475920682,-1.8198960396039605,0.08910891089108919,-1.403682719546742,-0.9844192634560907
1,4,3,5,5,2.3333,3,3,4,1,5,3.6667,1,4,3,4,4,1,3,5,8,1,6,1,5,5,5,5,5,5,1,1,3,1,5,9,4,1,7,6,6,4,7,1,2,69,5,7,6,7,7,3,,5eb35ff0-b67d-2343-9cca-a9bf12542b84,69,2,15,1,1,7,1,2,63366,3.95,3.375,-0.46863156822790764,0.7144674782784399,1.3517730496453901,1.9602836879432624,0.5657451202263082,0.7705382436260622,-1.4636355524079319,0.8468039603960396,1.0891089108910892,0.5963172804532579,2.0155807365439093
1,4,5,5,5,5,5,4,4,2.3333,5,1,5,5,5,5,5,9,2,9,1,2,7,1,8,8,2,2,8,2,6,8,3,4,2,1,9,1,1,6,6,6,6,3,1,50,5,7,7,7,6,1,Ok you good lukc,5eb367da-89ee-485a-5076-febc34958c36,50,1,3,1,1,2,1,1,7208,4.7,3.9166625,0.28136843177209236,1.25612997827844,1.3517730496453901,1.9602836879432624,3.2324451202263083,1.7705382436260622,-0.13033555240793193,-1.8198960396039605,2.089108910891089,1.596317280453258,2.0155807365439093
1,1,2,4,3,2.3333,2,3,2,2.3333,2,2.3333,2,4,3,4,3,7,2,8,8,4,7,8,4,8,6,5,9,8,4,5,3,4,3,8,5,2,6,5,4,5,6,2,1,44,5,1,6,6,6,4,none,5eb3669f-e28b-1948-0d1c-b5b5731285dd,39,1,3,1,1,4,10,1,8520,5.8,2.8749875,1.381368431772092,0.21445497827843996,-1.6482269503546099,0.9602836879432624,0.5657451202263082,0.7705382436260622,-0.13033555240793193,-0.4865960396039606,1.0891089108910892,0.5963172804532579,1.0155807365439093
1,1,1,2,3,1,1,2,1,3.6667,4,2.3333,2,2,1,3,4,1,1,1,1,1,1,1,1,1,5,1,5,5,1,5,1,5,1,1,1,1,4,4,4,3,5,3,2,71,3,4,7,7,7,4,Interesting.,5eb365c7-e34f-f1c3-0973-0d60ca89c46c,71,2,6,2,1,5,5,3,20008,2,2.125,-2.418631568227908,-0.5355325217215601,-1.6482269503546099,-1.0397163120567376,-0.7675548797736917,-0.22946175637393784,1.2030644475920682,-0.4865960396039606,-0.9108910891089108,-0.40368271954674206,0.015580736543909346
